Loss
310.2424558242162
308.8861181724585
358.9791916310787
461.60021182962134
381.4992038275375
185.40628060030215
305.4712188385035
602.3694375161838
634.5302964443631
1148.9126680524726
1099.0978728641164
1526.4167863355365
1472.6466892242431
1466.465330972046
1446.497150201064
1694.7387300946496
1459.3570261762497
1353.6913073371438
1940.4825622558594
2130.813616434733
2202.530376835873
1995.9783853122167
2208.3056768641754
3337.3783447265623
3318.7274647588315
2995.2932708740236
2638.69593080152
2545.143329326923
3066.077781677246
2662.28544921875
3429.1542290581597
3718.820037841797
3614.780479268825
3740.0072798295455
3455.6826797347885
3694.208866373698
3406.377452503551
3382.5033447265623
3501.0790242260287
3684.80263449929
3734.0722312927246
3645.305104462997
2723.232177734375
3534.204790900735
3144.398615056818
3607.894918690557
4228.557747395834
3677.0102095170455
3248.7026552294124
3193.515909423828
