Loss
33.63074737280487
201.25001208274372
257.8873137456193
219.76793021269333
278.2342492144204
503.60238537573275
559.1715352432147
701.5930984545191
731.2388068489406
1256.1449299752712
1057.3114490599003
1570.075315390483
1159.0902569634575
1675.1543351223595
1991.1404140751536
1728.4742835998536
2701.9412578826255
2900.5529296875
2790.6975382024593
2963.310292605696
3463.1966411884014
3414.5432540893553
3801.726025390625
3251.4519287109374
3892.2366577148437
3522.845436427904
3864.2210998535156
4335.481867472331
5213.210913085937
4306.089574013987
3971.911462626326
3960.0968221028647
3382.650691105769
3424.1038079512746
4152.410375976562
3856.6202935112847
5132.233081054687
3884.9883408319383
3726.7758770185646
3268.8441273082385
3543.8358459472656
3616.94423828125
3248.5841796875
3915.960485839844
3756.8406184269834
3424.1410888671876
3432.6486307779946
2735.2860005696616
3989.1149291992188
4151.758435058594
