Loss
137.47498153689298
138.14747005873235
148.5016030368819
142.61151613850967
113.28599054060366
9416.146376497565
238.5491207059224
246.7972705665452
196.9930449297995
172.12122739627796
173.53548376547397
9075.828023539883
268.8751233850775
260.16800859707195
10068.637969506457
20125.592768941886
8246.803499162457
18014.19643451022
7718.982069770585
19991.159636907767
8417.393642161976
8803.76264471404
8733.393890494879
8361.871597264273
382.5668128652018
21656.782808844768
8423.197138213456
29387.368301811985
36187.33153380969
30924.016109563792
16139.8824505255
24337.643860043838
10883.805027550672
41968.567765397755
19373.291312964822
41117.21399768735
80141.5459194269
20706.984557666154
58979.06005797355
66031.97871964988
28265.59973108735
27351.665312596295
31535.212981311626
9360.820120617149
32775.90778057657
57004.70467586061
39239.54312650755
25518.1467775954
43419.87138937175
24619.628610812557
